id_ciclo,data_hora_inicio,turno,equipe,id_equipamento,id_carga,massa_transportada,carga_alvo,TVV,TFC,TMC,TC,TVC,TFB,TMB,TB,tempo_ciclo_total,dmt_total,tkph_viagem
10619,2023-06-24T19:53:40Z,Dia,Turma B,HAUL-0018,LOAD-0001,360.97,430.8,11.36,10.54,1.28,4.53,13.69,0,0,0,41.27,1568.74,1650.16
10620,2023-06-24T19:28:12Z,Dia,Turma B,HAUL-0029,LOAD-0001,371.15,433.92,10.05,0,0.74,4.49,14.94,0,0,3.09,33.23,1621.79,1668.49
10621,2023-06-26T09:57:16Z,Noite,Turma A,HAUL-0015,LOAD-0003,366.48,432.56,4.29,0,0.97,4.28,5.89,0,0,4.71,20.35,527.87,560.46
10622,2023-06-26T10:07:37Z,Noite,Turma A,HAUL-0003,LOAD-0003,219.97,269,3.75,1.64,1.2,2.69,5.05,0.63,0,0.75,15.73,319.36,333.75
10623,2023-06-26T10:03:28Z,Noite,Turma A,HAUL-0029,LOAD-0001,383.39,427.55,8.59,3.58,1.36,3.22,8.14,0,0,3.42,28.16,764.92,793.83
10624,2023-06-26T10:02:42Z,Noite,Turma A,HAUL-0018,LOAD-0001,378.49,426.42,12.31,0,1.71,3.57,9.39,0,0,2.86,30.11,1137.35,1201.58
10625,2023-06-28T14:17:44Z,Dia,Turma D,HAUL-0021,LOAD-0002,399.68,429.37,7.36,0.89,1.01,2.34,7.42,0,0,4,22.76,982.69,1031.48
10626,2023-06-28T14:25:58Z,Dia,Turma D,HAUL-0018,LOAD-0002,387.74,425.74,5.37,4.84,1.22,2.72,7.13,0,0,0.65,22.03,952.15,1006.68
10627,2023-06-28T14:26:17Z,Dia,Turma D,HAUL-0014,LOAD-0001,179.95,268.03,7.59,1.63,1.75,2.92,7.98,0,0,3.21,25.32,425.02,476.62
10628,2023-06-28T14:06:54Z,Dia,Turma D,HAUL-0024,LOAD-0001,258.9,433.85,4.46,6.49,0.25,3.68,6.56,0,0,11.92,33.76,646.21,691.17
10629,2023-06-03T21:36:11Z,Dia,Turma B,HAUL-0002,LOAD-0003,225.6,272.18,7.07,4.22,2.11,4.43,14.32,1.26,0,0.74,34.36,984.33,1059.15
10630,2023-06-03T21:25:44Z,Dia,Turma B,HAUL-0025,LOAD-0001,383.61,433.1,11.01,0.02,1.29,2.86,12.01,0,0,1.12,28.21,1258.81,1301.16
10631,2023-06-03T21:33:39Z,Dia,Turma B,HAUL-0012,LOAD-0001,238.23,270.18,3.65,1.62,1.6,2.15,7.82,0.45,0,0.65,17.88,440.16,474.36
10632,2023-06-01T04:52:02Z,Noite,Turma C,HAUL-0003,LOAD-0001,225.13,271.09,3.47,4.04,1.66,1.44,10.18,0,0,0.69,21.54,282.76,292.72
10633,2023-06-04T13:41:54Z,Dia,Turma D,HAUL-0025,LOAD-0001,361.77,430.71,8.82,0,0.34,2.69,10.33,0,0,0,22.35,1194.01,1248.51
10635,2023-06-04T13:23:10Z,Dia,Turma D,HAUL-0023,LOAD-0001,362.45,430.87,7.33,4.64,1.15,3.7,8.91,0,0,2.13,27.56,1175.81,1209.07
10636,2023-06-04T13:27:26Z,Dia,Turma D,HAUL-0030,LOAD-0001,367.39,431.76,6.89,3.28,0.93,3.3,7.97,0,0,0.77,23.41,1200.61,1262.77
10637,2023-06-04T12:57:43Z,Dia,Turma D,HAUL-0021,LOAD-0001,369.68,430.35,6.98,3.3,1.08,2.54,8.69,0,0,1.34,23.67,1195.46,1252.19
10638,2023-06-04T13:01:31Z,Dia,Turma D,HAUL-0030,LOAD-0001,404.8,426.2,5.64,0,0.55,2.98,8.15,0,0,1.14,18.42,1349.89,1406.39
10639,2023-06-13T22:21:56Z,Dia,Turma B,HAUL-0026,LOAD-0001,252.84,433.56,4.05,4.13,1.43,2.76,10.85,0,0,0.02,23.09,1179.57,881.65
10640,2023-06-13T22:31:14Z,Dia,Turma B,HAUL-0021,LOAD-0001,349.62,432.6,9.72,6.99,2.47,2.73,12.32,0,0,4.39,38.61,1158.49,1204.53
10641,2023-06-13T22:40:53Z,Dia,Turma B,HAUL-0017,LOAD-0001,390.31,427.42,4.95,2.08,1.49,2.65,12.5,0,0,2.08,25.86,1315.97,1361.74
10642,2023-06-13T22:46:21Z,Dia,Turma B,HAUL-0018,LOAD-0001,411.33,434.26,24.86,4.59,2.91,2.54,10.69,0,0,2.09,47.27,1348.73,1414.23
10643,2023-06-11T15:21:56Z,Dia,Turma D,HAUL-0027,LOAD-0001,317.55,430.77,3.57,7.25,1.1,2.16,6.5,0,0,0.9,21.32,748.77,808.51
10644,2023-06-15T19:49:27Z,Dia,Turma D,HAUL-0030,LOAD-0001,378.77,428.43,3.23,3.03,1.27,2.86,4.41,0,0,4.12,18.92,479.68,507.82
10645,2023-06-15T20:39:53Z,Dia,Turma D,HAUL-0028,LOAD-0001,404.72,429.03,18.52,2.42,1.52,4.43,3.91,0,0,6.21,36.56,530.72,551.07
10646,2023-06-15T20:51:29Z,Dia,Turma D,HAUL-0024,LOAD-0001,254.79,433.49,4.96,3.09,1.72,1.93,5.83,0,0,2.67,20.31,617.74,663.25
10649,2023-06-19T01:37:27Z,Noite,Turma C,HAUL-0010,LOAD-0003,230.28,270.49,11.13,0.82,1.24,2.61,12.2,0.32,0,0.84,28.92,727.34,786.65
10653,2023-06-24T01:20:09Z,Noite,Turma C,HAUL-0024,LOAD-0002,357.96,426.76,3.52,2.57,0.55,2.55,4.23,0.59,0,0.95,15.11,464.15,485.18
10656,2023-06-01T10:07:26Z,Noite,Turma C,HAUL-0029,LOAD-0001,338.75,433.15,3.34,9.41,1.12,3.11,3.53,0.12,0,2.8,23.63,347.14,365.21
10657,2023-06-01T10:06:29Z,Noite,Turma C,HAUL-0021,LOAD-0001,389.58,433.97,2.69,8.5,1.24,3.65,2.02,0,0,1.49,19.55,389.86,409.93
10658,2023-06-01T09:57:54Z,Noite,Turma C,HAUL-0018,LOAD-0001,413.73,430.85,2.96,2.31,2.34,3.12,3.95,0,0,1.68,16.32,421.77,447.14
10659,2023-06-01T09:31:11Z,Noite,Turma C,HAUL-0029,LOAD-0001,411.58,428.13,2.5,6.18,1.07,3.56,3.12,0,0,1.14,17.61,416.18,441.54
10660,2023-06-14T11:32:58Z,Noite,Turma A,HAUL-0022,LOAD-0001,398.84,426.7,5.69,7.8,1.6,3.18,6.85,16.42,0,3.7,44.96,1063.01,1113.25
10661,2023-06-14T12:05:55Z,Dia,Turma B,HAUL-0028,LOAD-0001,386.34,431.14,7.54,0,1,2.69,6.01,0.48,0,3.12,20.65,1028.08,1070.64
10663,2023-06-02T17:29:27Z,Dia,Turma B,HAUL-0008,LOAD-0004,238.24,267.58,0.92,0,2,3.28,1.31,3.3,0,0.52,11.29,117.92,129.7
10664,2023-06-02T17:38:00Z,Dia,Turma B,HAUL-0010,LOAD-0004,263.88,270.17,5.71,4.06,1.27,7.23,2.45,0.45,0,0.48,21.74,134.09,142.62
10666,2023-06-21T00:37:29Z,Noite,Turma C,HAUL-0003,LOAD-0003,222.91,272.02,2.31,3.95,0.97,2.24,2.41,5.69,0,0.51,18.26,224.68,235.85
10668,2023-06-23T00:41:48Z,Noite,Turma A,HAUL-0013,LOAD-0003,203.88,272.69,1.47,2.7,1.15,3.37,2,0.3,0,0.4,11.53,111.94,120.28
10669,2023-06-29T19:14:55Z,Dia,Turma B,HAUL-0027,LOAD-0002,277.07,426.59,4.99,5.89,1.59,2.53,6.86,0,0,0.97,22.84,441.12,466.06
10670,2023-06-29T19:07:10Z,Dia,Turma B,HAUL-0025,LOAD-0002,420.94,433.24,3.02,2.46,1.45,2.99,8.14,0,0,1.38,19.45,664.79,701.9
10671,2023-06-29T19:10:47Z,Dia,Turma B,HAUL-0018,LOAD-0002,383.13,428.39,9.64,11.65,1.16,2.43,6.99,0,0,0.13,31.95,599.62,630.27
10672,2023-06-29T19:02:43Z,Dia,Turma B,HAUL-0016,LOAD-0002,393.79,430.15,1.36,7.65,1.22,2.92,6.02,0,0,0.91,20.17,628.82,656.98
10673,2023-06-29T18:58:36Z,Dia,Turma B,HAUL-0030,LOAD-0002,383.04,431.36,12.94,0,0,2.57,6.46,0,0,0.02,21.94,614.97,640.46
10674,2023-06-29T18:29:15Z,Dia,Turma B,HAUL-0027,LOAD-0002,265.18,425.92,7.33,5.96,1.92,4.55,11.76,0,0,0.74,32.62,404.04,437.84
10675,2023-06-13T02:04:05Z,Noite,Turma C,HAUL-0015,LOAD-0001,425.75,427.31,8.64,5.28,1.03,3,14.81,0,0,1.56,34.27,764.22,985.6
10676,2023-06-12T23:28:55Z,Dia,Turma B,HAUL-0008,LOAD-0003,233.66,269.47,6.53,4.04,1.6,3.1,6.3,0.29,0,0.63,22.65,429.4,466.64
10677,2023-06-12T23:35:28Z,Dia,Turma B,HAUL-0004,LOAD-0003,256.13,268.64,5.51,1.63,0.59,2.96,6.33,1.32,0,0.57,18.96,473.35,504.48
10678,2023-06-17T19:17:17Z,Dia,Turma D,HAUL-0008,LOAD-0003,235.64,272.07,13.05,0.45,1.56,5.28,1.85,2.52,0,1.07,25.72,126.25,137.15
10679,2023-06-17T18:43:57Z,Dia,Turma D,HAUL-0010,LOAD-0003,225.37,268.43,7.28,5.53,1.69,2.06,1.82,0.94,0,0.65,19.89,119.94,132.2
10680,2023-06-02T17:49:43Z,Dia,Turma B,HAUL-0010,LOAD-0004,265.04,268.39,1.55,0,0.02,6.72,2.79,4.25,0,0.57,15.96,134.38,143
10681,2023-06-21T01:51:40Z,Noite,Turma C,HAUL-0011,LOAD-0004,244.22,269.71,1.72,4.77,4.27,10.02,2.65,0.32,0,0.5,24.54,127.3,136
10682,2023-06-23T01:50:02Z,Noite,Turma C,HAUL-0011,LOAD-0003,232.69,270.81,6.33,0,0.82,2.73,2.37,0.91,0,0.67,13.85,111.46,118.89
10683,2023-06-23T02:03:17Z,Noite,Turma C,HAUL-0011,LOAD-0003,233.36,272.61,1.8,3.26,1.37,2.92,2.36,0.93,0,0.68,13.16,126.61,138.97
10684,2023-06-29T18:51:15Z,Dia,Turma B,HAUL-0025,LOAD-0002,405.42,428.56,4.6,3.08,0.89,3.23,4.56,0,0,1.4,17.77,639,666.5
10685,2023-06-29T18:47:09Z,Dia,Turma B,HAUL-0031,LOAD-0002,407.9,429.6,2.9,2.31,0.85,2.91,4.48,0,0,1.38,14.9,645.44,675.08
10686,2023-06-29T18:33:07Z,Dia,Turma B,HAUL-0030,LOAD-0002,359.05,431.48,1.11,7.29,0.62,3.27,8.49,0,0,1.46,22.29,560.1,597.41
10687,2023-06-29T18:39:26Z,Dia,Turma B,HAUL-0018,LOAD-0002,387.29,427.69,4.21,0,0.5,3.37,5.64,0,0,0.83,14.72,608.94,651.43
10688,2023-06-29T18:02:34Z,Dia,Turma B,HAUL-0031,LOAD-0002,382.95,426.92,3.99,3.32,1.18,3.13,11.19,0,0,1.76,24.79,1149.96,1180.78
10689,2023-06-29T18:22:47Z,Dia,Turma B,HAUL-0018,LOAD-0002,409.71,430.62,4.45,0.99,1.22,3.01,8.32,0,0,0.2,18.08,642.05,675.62
10690,2023-06-29T18:07:12Z,Dia,Turma B,HAUL-0018,LOAD-0002,387.61,431.75,4.37,3.55,1.46,3.16,5.27,0,0,0.7,18.66,615.01,651.71
10691,2023-06-17T18:47:39Z,Dia,Turma D,HAUL-0012,LOAD-0003,230.53,269.39,8.82,5.05,1.36,2.34,2.47,1.57,0,0.75,22.19,124.06,133.79
10692,2023-06-17T19:02:13Z,Dia,Turma D,HAUL-0012,LOAD-0003,230.59,270.46,2.18,0,1.68,2.34,2.15,2.52,0,0.89,11.67,125.12,134.81
10693,2023-06-17T19:06:20Z,Dia,Turma D,HAUL-0014,LOAD-0003,243.59,269.73,14.15,2.63,0.98,3.1,3.76,0,0,0.83,25.52,133.87,141.66
10694,2023-06-17T20:17:06Z,Dia,Turma D,HAUL-0010,LOAD-0003,235.92,272.6,5.13,2.2,2.23,2.42,1.88,0.94,0,0.71,15.7,126.04,137.67
10695,2023-06-20T03:55:00Z,Noite,Turma C,HAUL-0028,LOAD-0001,355.18,433.49,10.55,3.74,0.9,4.24,12.83,0,0,2.04,34.43,1076.63,1127.96
10698,2023-06-20T04:16:56Z,Noite,Turma C,HAUL-0025,LOAD-0001,389.49,430.88,2.75,3.42,1.98,3.36,11.34,1.54,0,0.93,25.14,1195.04,1248.36
10699,2023-06-20T04:11:37Z,Noite,Turma C,HAUL-0031,LOAD-0001,382.58,428.69,15.77,0,2.6,3.7,12.13,0.66,0,1.71,36.58,1181.46,1216.99
10700,2023-06-20T04:28:30Z,Noite,Turma C,HAUL-0017,LOAD-0001,407.07,427.67,7.65,0,1.3,3.39,9.11,0.79,0,1.26,23.62,1231.42,1278.61
10701,2023-06-22T18:31:52Z,Dia,Turma B,HAUL-0016,LOAD-0001,372.67,428.2,9.95,0,0.83,3.21,8.25,0.97,0,0.78,23.84,941.2,981.7
10702,2023-06-22T18:33:05Z,Dia,Turma B,HAUL-0010,LOAD-0003,233.19,269.13,10.6,0,0.87,2.12,7.33,1.22,0,0.97,23.13,509.38,543.5
10703,2023-06-22T18:36:23Z,Dia,Turma B,HAUL-0031,LOAD-0001,392.79,427.07,7.1,0.3,1.33,3.21,7.33,0.85,0,0.83,20.86,995.2,1048.01
10704,2023-06-24T20:15:43Z,Dia,Turma B,HAUL-0024,LOAD-0002,360.06,430.8,13.21,0,1.12,0.52,9.46,0,0,0.17,24.48,1441.75,1528.32
10705,2023-06-24T20:14:38Z,Dia,Turma B,HAUL-0003,LOAD-0003,168.67,269.57,9.34,0,0.62,2.77,9.83,0.7,0,1.13,24.12,480.66,541.24
10706,2023-06-24T20:12:42Z,Dia,Turma B,HAUL-0022,LOAD-0001,388.43,427.02,10.64,0,0.3,2.55,13.75,0,0,0,27.1,1690.89,1777.67
10707,2023-06-24T20:18:32Z,Dia,Turma B,HAUL-0025,LOAD-0001,363.7,430.43,7.23,0,0.76,3.51,11.43,0,0,0.88,23.71,1607.81,1681.89
10708,2023-06-24T20:24:56Z,Dia,Turma B,HAUL-0030,LOAD-0002,401.56,427.16,5.11,0,0.83,2.61,10.19,0,0,0.76,19.61,1653.85,1716.24
10709,2023-06-26T10:08:20Z,Noite,Turma A,HAUL-0022,LOAD-0001,403.75,432.77,6.72,0,0.52,3.22,8.93,0,0,1.16,20.37,832.03,853.15
10710,2023-06-26T10:08:20Z,Noite,Turma A,HAUL-0020,LOAD-0001,356.16,433.75,8.18,4.81,1.26,2.5,9.28,0,0,2.27,28.23,1108.54,1174.51
10711,2023-06-26T10:13:01Z,Noite,Turma A,HAUL-0027,LOAD-0001,283.42,433.39,3.9,0,0.57,2.43,5.89,0,0,1.76,14.39,568.42,599.92
10712,2023-06-26T10:03:11Z,Noite,Turma A,HAUL-0007,LOAD-0003,217.78,267.37,13.23,0,0.17,1.5,18.29,0,0,0.38,33.48,605.82,636.85
10713,2023-06-26T10:14:58Z,Noite,Turma A,HAUL-0025,LOAD-0003,361.21,433.35,2.3,2.01,1.81,5.5,5.51,0,0,2.11,19.25,549.62,573.41
10714,2023-06-26T10:16:37Z,Noite,Turma A,HAUL-0024,LOAD-0001,259.33,431.63,5.22,1.48,0.86,2.73,6.45,0,0,1.2,18.06,521.77,561.31
10715,2023-06-28T14:32:59Z,Dia,Turma D,HAUL-0017,LOAD-0001,357.87,427.18,6.56,5.95,1.66,5.07,6.02,0,0,1.77,27.16,907.38,944.53
10716,2023-06-28T14:28:23Z,Dia,Turma D,HAUL-0029,LOAD-0002,356.2,426.45,5.84,8.63,0.32,2.11,14.81,0,0,3.36,35.11,868.03,917.01
10717,2023-06-28T14:41:50Z,Dia,Turma D,HAUL-0024,LOAD-0002,355.01,427.53,5.44,0,1.52,2.16,5.96,0,0,0.69,15.87,871.87,923.49
10718,2023-06-03T21:32:37Z,Dia,Turma B,HAUL-0028,LOAD-0001,367.43,426.17,7.25,3.04,1.13,2.88,10.61,0,0,1.41,26.1,1217.7,1258.18
10719,2023-06-03T21:17:44Z,Dia,Turma B,HAUL-0026,LOAD-0001,330.94,430.51,9.31,2.33,1.14,2.15,12.04,0,0,0,26.88,1078.72,1133.12
10720,2023-06-03T21:25:46Z,Dia,Turma B,HAUL-0027,LOAD-0001,334.79,427.05,4.22,0,1.32,3.42,5.3,0,0,1.12,15.43,461,480.27
10721,2023-06-03T20:56:53Z,Dia,Turma B,HAUL-0025,LOAD-0001,364.59,429.66,8.5,0,0.55,2.47,12.46,0,0,1.24,24.99,1214.43,1278.84
10722,2023-06-01T05:05:32Z,Noite,Turma C,HAUL-0012,LOAD-0003,236.04,272.21,7.58,4.01,1.77,2.88,9.56,0,0,0.07,26.09,582.39,620.85
10723,2023-06-01T04:59:43Z,Noite,Turma C,HAUL-0018,LOAD-0001,390.78,429.56,14.21,5.59,1.17,3.95,15.81,0,0,0.65,41.2,1698.9,1789.57
10724,2023-06-01T05:05:54Z,Noite,Turma C,HAUL-0026,LOAD-0001,364.44,427.44,12.54,1.63,0.78,2.84,5.18,0,0,5.73,29.09,446.07,475.17
10725,2023-06-01T04:59:34Z,Noite,Turma C,HAUL-0028,LOAD-0001,424.59,432.35,11.35,6.06,2.83,2.84,13.22,0,0,6.48,42.72,527.21,551.81
10726,2023-06-01T05:12:33Z,Noite,Turma C,HAUL-0025,LOAD-0001,397.55,430.21,2.49,7.81,1.34,3.1,7.93,0,0,0,22.56,871.3,914.14
10727,2023-06-01T05:09:59Z,Noite,Turma C,HAUL-0003,LOAD-0001,223,270.08,3.67,0,0.73,2.75,10.95,0,0,0.74,18.94,282.46,292.88
10728,2023-06-04T12:47:12Z,Dia,Turma D,HAUL-0023,LOAD-0001,385.43,430.57,7.51,0,0.45,2.88,10.95,0,0,1.81,23.69,1260.14,1319.56
10729,2023-06-04T12:50:26Z,Dia,Turma D,HAUL-0024,LOAD-0001,255.82,426.19,7.48,2.98,0.89,2.36,8.45,0,0,1.55,23.99,811.36,873.39
10730,2023-06-04T12:54:07Z,Dia,Turma D,HAUL-0027,LOAD-0001,359.01,426.54,6.71,4.43,0.79,2.88,8.08,0,0,1.54,24.44,1138.94,1219.45
10731,2023-06-04T12:43:19Z,Dia,Turma D,HAUL-0030,LOAD-0001,384.89,432.06,6.71,0,0.82,3.67,8.4,0,0,0.65,20.3,1269.96,1337.67
10732,2023-06-04T12:23:54Z,Dia,Turma D,HAUL-0023,LOAD-0001,391.01,432.24,8.59,0,0.79,3.05,10.69,0,0,1.82,25.16,1267.1,1330.18
10733,2023-06-04T12:27:06Z,Dia,Turma D,HAUL-0024,LOAD-0001,354.56,429.91,8.23,3.46,0.87,2.34,8.1,0,0,1.52,24.19,1137.23,1214.55
10734,2023-06-13T22:26:03Z,Dia,Turma B,HAUL-0029,LOAD-0001,380.41,433.86,3.64,6.3,1.24,2.86,8.76,0,0,1.46,24.19,1265.7,1324.55
10735,2023-06-11T15:31:08Z,Dia,Turma D,HAUL-0012,LOAD-0001,224.64,269.49,28.66,0.02,0.6,0.1,4.85,0,0,0.57,34.34,547.44,567.77
10736,2023-06-11T15:18:41Z,Dia,Turma D,HAUL-0030,LOAD-0001,341.43,426,4.13,6.07,2.57,2.65,5.08,0,0,1,21.67,824.22,872.72
10737,2023-06-11T15:07:32Z,Dia,Turma D,HAUL-0019,LOAD-0001,345.28,433.79,4.31,3.57,1.08,2.89,6.1,0,0,0.99,19.06,826.68,868.63
10739,2023-06-15T20:54:39Z,Dia,Turma D,HAUL-0008,LOAD-0003,243.24,269.03,3.21,0,1.57,2.05,8.78,0,0,0.55,16.16,802.56,873.98
10740,2023-06-15T19:52:56Z,Dia,Turma D,HAUL-0023,LOAD-0001,398.93,427.62,3.88,2.01,1.11,2.39,3.03,0,0,1.28,13.83,523.13,545.79
10741,2023-06-15T21:00:02Z,Dia,Turma D,HAUL-0025,LOAD-0001,341.1,430.26,4.2,0.17,1.49,3.2,4.92,0,0,1.84,15.84,832.53,891.42
10742,2023-06-15T20:59:14Z,Dia,Turma D,HAUL-0002,LOAD-0003,236.29,271.03,6.6,2.36,1.16,3.44,9.35,0,0,0,23.01,743.23,806.96
10743,2023-06-15T20:22:50Z,Dia,Turma D,HAUL-0022,LOAD-0001,375.05,426.08,12,0,2.94,2.41,8.84,0,0,5.29,31.78,669.98,701.73
10745,2023-06-19T00:41:34Z,Noite,Turma C,HAUL-0005,LOAD-0003,216.9,267.89,8.14,2.52,0.88,2.86,9.28,0,0,0.95,24.46,695.86,734.2
10747,2023-06-19T00:29:04Z,Noite,Turma C,HAUL-0002,LOAD-0001,228.69,270.55,4.68,3.51,1.5,2.58,13.84,1.41,0,0.86,28.64,1063.66,1164.78
10749,2023-06-24T00:37:29Z,Noite,Turma A,HAUL-0023,LOAD-0002,358.54,429.87,9.81,0,0.02,0.57,2.69,0,0,0,13.23,0,0
10750,2023-06-24T00:39:50Z,Noite,Turma A,HAUL-0025,LOAD-0002,383.62,427.31,2.98,7.79,0.18,2.16,3.46,0.41,0,0.17,17.07,498.86,525.83
10751,2023-06-24T00:36:47Z,Noite,Turma A,HAUL-0010,LOAD-0002,203.95,268.21,26.77,6.53,0.87,1.43,3.57,0.53,0,0.46,40.1,253.12,277.62
10752,2023-06-01T08:21:32Z,Noite,Turma C,HAUL-0026,LOAD-0001,284.31,431.21,2.3,5.67,0.3,2.04,13.29,0,0,0.35,23.84,1123.22,1212.51
10753,2023-06-01T08:24:47Z,Noite,Turma C,HAUL-0029,LOAD-0001,347.98,433.98,2.12,2.84,0.89,3.36,3.62,0.74,0,1.01,14.43,298.89,320.31
10754,2023-06-01T08:16:30Z,Noite,Turma C,HAUL-0021,LOAD-0001,365.25,431.41,2.67,5.72,1.4,3.21,3.66,0,0,3.83,20.27,321.1,340.74
10755,2023-06-01T08:14:22Z,Noite,Turma C,HAUL-0023,LOAD-0001,405.69,428.34,2.1,9.75,1.81,2.67,6.35,0,0,3.87,26.34,869.75,911.73
10756,2023-06-01T08:11:55Z,Noite,Turma C,HAUL-0025,LOAD-0001,355.78,427.67,7.77,2.15,1,3.1,5.77,0,0,1.34,21.16,760.14,786.31
10757,2023-06-06T05:15:50Z,Noite,Turma A,HAUL-0010,LOAD-0001,236.75,272.22,6.44,1.83,1.16,1.76,12.59,1.12,0,0.71,25.4,887.51,961.66
10758,2023-06-06T05:24:40Z,Noite,Turma A,HAUL-0030,LOAD-0001,356.32,430.61,9.73,2.08,0.74,3.2,13.55,0,0,1.71,30.8,1381.17,1445.12
10759,2023-06-06T05:20:42Z,Noite,Turma A,HAUL-0028,LOAD-0001,341.56,431.48,15.85,1.27,1.2,3.65,13.62,0,0,2.08,37.21,1311.77,1379.56
10760,2023-06-06T05:28:52Z,Noite,Turma A,HAUL-0024,LOAD-0001,352.72,432.86,5.43,2.03,0.89,3.31,14.69,0,0,3.11,29.12,1322.19,1418.4
10761,2023-06-14T12:11:20Z,Dia,Turma B,HAUL-0016,LOAD-0001,409.25,434.05,10.69,1.22,1.42,3.96,10.42,3.19,0,2.21,33.15,1087.27,1140.75
10762,2023-06-14T22:02:12Z,Dia,Turma D,HAUL-0015,LOAD-0001,386.02,431.21,3.12,3.58,0.94,2.48,6.07,0,0,1.46,17.83,1019.66,1057.06
10763,2023-06-14T22:05:42Z,Dia,Turma D,HAUL-0022,LOAD-0001,400.85,426.74,3.81,5.04,1.11,2.36,10.45,0,0,1.26,24.01,1062.66,1113.75
10764,2023-06-10T01:53:47Z,Noite,Turma A,HAUL-0012,LOAD-0001,217.36,268.98,7.29,8.34,1.11,2,16.33,1.25,0,0.58,36.89,506.93,532.63
10765,2023-06-10T01:59:59Z,Noite,Turma A,HAUL-0008,LOAD-0003,241.19,272.12,7.73,1.57,1.08,3.12,11.32,3.97,0,0.69,29.52,593.85,641.24
10766,2023-06-10T02:03:50Z,Noite,Turma A,HAUL-0017,LOAD-0001,408.78,430.69,1.42,11.29,1.38,2.9,11.02,0,0,1.8,29.72,1616.44,1711.02
10767,2023-06-06T05:33:05Z,Noite,Turma A,HAUL-0025,LOAD-0001,386.13,433.1,23.25,2.78,1.47,2.73,16.96,0,0,1.99,48.98,1487.19,1539.09
10768,2023-06-06T05:41:17Z,Noite,Turma A,HAUL-0021,LOAD-0001,280.24,429.13,17.15,7.8,1.26,2.15,15.29,0,0,3.18,46.46,1065.04,1129.18
10769,2023-06-06T05:37:53Z,Noite,Turma A,HAUL-0017,LOAD-0001,367.33,430.28,9.8,4.65,1.79,3.03,17.78,0,0,4.21,40.96,1391.87,1471.79
10770,2023-06-06T05:54:45Z,Noite,Turma A,HAUL-0015,LOAD-0001,404.72,430.99,13.06,1.79,2.14,3.06,11.68,0,0,1.17,32.88,1555.32,1607.63
10771,2023-06-10T02:30:56Z,Noite,Turma A,HAUL-0008,LOAD-0003,239.34,268.04,7.12,3.47,1.54,2.77,10.22,1.03,0,1.03,27.14,595.86,642.99
10772,2023-06-10T02:40:43Z,Noite,Turma A,HAUL-0014,LOAD-0003,210.67,268.85,8.93,0,2.48,3.26,10.7,0.35,0,1.05,26.99,516.92,549.48
10773,2023-06-10T02:56:35Z,Noite,Turma A,HAUL-0008,LOAD-0003,246.33,272.47,8.8,0,1.63,2.78,10.72,2.72,0,0.83,27.52,606.91,650.28
10774,2023-06-20T04:38:01Z,Noite,Turma C,HAUL-0021,LOAD-0002,355.89,426.67,6.76,0,1.39,2.93,10.63,2.3,0,1.28,25.39,1236.4,1308.36
10775,2023-06-20T04:41:37Z,Noite,Turma C,HAUL-0024,LOAD-0001,352.24,429.72,10.76,3.6,3.46,2.5,10.92,1.38,0,0.94,33.86,1061.88,1114.42
10776,2023-06-20T04:44:44Z,Noite,Turma C,HAUL-0029,LOAD-0002,368.49,433.61,4.42,2.58,1.9,2.83,9.71,1.47,0,0.94,23.74,1291.42,1360.98
10777,2023-06-20T04:48:50Z,Noite,Turma C,HAUL-0031,LOAD-0001,369.08,427.84,8.95,0,1.23,2.84,10.55,1.16,0,1.69,26.58,1135.71,1179.62
10778,2023-06-20T04:53:33Z,Noite,Turma C,HAUL-0019,LOAD-0001,406.57,431.83,2.21,3.18,1.13,3.55,9.18,1.39,0,0.55,21.11,1250.21,1297.39
10779,2023-06-20T05:01:41Z,Noite,Turma C,HAUL-0030,LOAD-0002,382.24,433.28,4.81,0,0.63,3.26,12.14,0,0,0.96,21.5,1343.59,1389.49
10780,2023-06-20T05:09:10Z,Noite,Turma C,HAUL-0024,LOAD-0002,353.33,426.5,11.08,0,0.45,2.82,10.67,1.52,0,1.18,27.74,1565.77,1664.34
10781,2023-06-22T18:41:28Z,Dia,Turma B,HAUL-0019,LOAD-0001,262.57,429.39,7.42,3.81,1.85,3.2,9.48,1.82,0,0.97,28.72,642.97,703.03
10782,2023-06-24T20:26:38Z,Dia,Turma B,HAUL-0002,LOAD-0001,241.76,268.88,4.1,0,2.92,2.23,16.03,0.15,0,1.05,26.39,1012.57,1101.68
10783,2023-06-26T10:11:45Z,Noite,Turma A,HAUL-0013,LOAD-0001,218.28,271.47,5.09,3.06,1.37,2.04,9.73,2.63,0,0.65,24.33,668.7,702.45
10784,2023-06-26T10:23:11Z,Noite,Turma A,HAUL-0003,LOAD-0003,220.69,272.12,3.31,2.88,0.3,2.63,5.11,0.84,0,0.73,15.77,333.82,353.46
10785,2023-06-28T14:45:41Z,Dia,Turma D,HAUL-0022,LOAD-0002,392.55,426.01,5.03,4.16,1.08,2.75,6.77,0,0,1.24,21.17,963.51,1012.3
10786,2023-06-28T14:47:45Z,Dia,Turma D,HAUL-0018,LOAD-0001,364.72,431.47,4.68,4.02,0.97,4.34,7.05,0,0,1.12,22.25,929.94,979.82
