data,turno,DF,UF,produtividade_ht,producao_total,carga_media,num_viagens,tkph,dmt,vel_cheio,vel_vazio,vel_global,tempo_ciclo_total,tempo_fixo,tempo_viagem_cheio,tempo_viagem_vazio,tempo_carregamento,tempo_manobra,tempo_fila_carga,tempo_fila_basculo,tempo_basculo,HC,HM,HD,HO,HT,HTP,HTNP,HEF,HAO,id_equipamento
2019-08-07,3,99.32,77.46,382.94,1758.83,249.83,28,2307.49,6.07,21.13,32.43,26.11,40.41,9.09,17.35,13.98,3.03,1.11,3.78,0.54,0.64,5.95,0,6,1.4,4.6,3.8,0.81,2.09,1.73,HAUL-008
2019-08-07,4,78.45,78.31,324.46,1206.3,240.27,20,2107.52,6.45,19.97,31.9,24.37,38.75,7.68,19.44,11.62,2.65,0.86,2.9,0.28,1,6.04,1.25,4.74,1.04,3.72,3.25,0.45,1.89,1.36,HAUL-008
2019-08-08,1,82.32,36.72,416.09,750.55,248.4,12,2579.87,6.28,17.3,29.05,21.81,44.51,9.34,21.62,13.54,2.73,1.49,3.76,0.52,0.85,5.98,1.1,4.89,3.09,1.81,1.7,0.11,1.15,0.55,HAUL-008
2019-08-08,2,99.47,45.03,584.46,1582.2,252.22,25,1881.06,3.23,14.43,23.56,18.96,34.58,8.05,13.43,13.1,3.19,0.85,2.83,0.63,0.55,6.02,0,6,3.3,2.72,1.7,1,0,1.7,HAUL-008
2019-08-08,3,100.63,80.15,458.82,2208.27,252.07,35,1962.83,4.27,21.19,27.38,24.18,30.2,7.92,12.05,10.23,2.79,1.12,2.98,0.31,0.73,5.95,0,6,1.18,4.81,3.06,1.76,0.04,3.02,HAUL-008
2019-08-08,4,99.24,87.52,358.97,1912.1,252.93,30,2295.17,6.39,19.67,34.01,25.81,42.81,9.39,19.46,13.96,3.23,1.19,4.16,0.1,0.7,6.01,0,6,0.75,5.25,4.69,0.56,3.57,1.12,HAUL-008
2019-08-09,1,70.61,80.07,345.01,1171.6,248.01,19,2105.86,6.18,20.33,28.85,23.61,39.39,9.7,18.16,11.53,3.42,0.92,4,0.59,0.78,6.01,1.75,4.26,0.82,3.44,2.8,0.65,0.74,2.06,HAUL-008
2019-08-09,2,49.84,91.53,399.86,1097.64,246.03,18,2211.95,5.54,19.6,31.72,24.22,36.4,7.9,17.12,11.37,2.99,0.85,3.06,0.17,0.84,6.01,2.97,3,0.25,2.72,2.32,0.43,0.89,1.43,HAUL-008
2019-08-09,3,49.98,81.69,352.76,866.51,245.24,14,2186.96,6.2,20.78,36.72,26.3,38.73,10.6,18.07,10.06,3.24,1.35,4.68,0.37,0.96,6.05,3.01,3,0.54,2.48,1.94,0.52,0,1.94,HAUL-008
2019-08-09,4,49.96,46.5,305.65,433.05,245.66,7,2125.2,6.92,19.09,28.42,23.64,54.64,11.75,21.68,21.21,3.58,1.33,6,0.18,0.66,5.96,3.03,3,1.59,1.41,1.24,0.17,0,1.24,HAUL-008
2019-08-10,1,64.2,76.94,342.36,990.81,248.36,16,1948.94,5.71,18.42,30.47,23.71,43.27,10.08,18.57,14.62,3.93,1.25,3.6,0.31,0.99,6,2.18,3.83,0.9,2.92,2.49,0.43,0.87,1.63,HAUL-008
2019-08-10,2,99.56,73.1,437.19,1894.95,253.29,30,1485.24,3.45,17.88,24.11,21.14,31.81,7.7,11.66,12.44,3.26,0.94,2.12,0.42,0.96,5.96,0,6,1.62,4.41,2.79,1.59,0,2.79,HAUL-008
2019-08-10,3,98.45,76.36,414.99,1909.71,252.87,30,1798.15,4.36,18.11,29.77,22.32,31.45,8.52,14.54,8.39,3.4,1.13,2.77,0.39,0.84,6.03,0.05,5.95,1.4,4.6,2.44,2.12,0,2.44,HAUL-008
2019-08-10,4,99.57,83.96,310.22,1553.24,246.69,25,1723.01,5.53,18.33,33.04,24.47,43.12,11.78,18.13,13.22,3.43,2.01,5.29,0.09,0.96,6.02,0,6,1,5.04,4.27,0.72,2.52,1.74,HAUL-008
2019-08-11,1,79.79,80.77,287.23,1104.32,244.66,18,2177.32,7.64,18.93,29.66,23.54,49.66,7.43,24.05,18.19,3.1,0.89,2.28,0.12,1.04,6.01,1.25,4.74,0.92,3.81,3.35,0.48,1.74,1.6,HAUL-008
2019-08-11,2,72.42,74.49,365.29,1204.76,251.19,19,2163.07,5.85,19.31,28.56,23.5,43.37,10.37,18.08,14.91,3.51,0.95,4.46,0.51,0.95,6.02,1.61,4.38,1.13,3.23,2.66,0.59,0.81,1.85,HAUL-008
2019-08-11,3,46.46,36.68,434.69,441.72,252.73,7,2017.38,4.58,14.03,43.91,22.99,34.12,6.04,19.65,8.44,2.93,0.9,1.34,0.19,0.68,6.02,3.24,2.78,1.77,1,0.93,0.08,0.21,0.71,HAUL-008
2019-08-11,4,51.85,43.24,480.55,654.67,262.37,10,1147.51,2.37,16.82,27.04,22.53,25.22,5.44,8.52,11.26,2.99,0.41,0.68,0.68,0.67,6.01,2.9,3.13,1.76,1.37,0.91,0.46,0,0.91,HAUL-008
2019-08-12,1,50.27,78.81,337.54,807.46,246.12,12,1812.03,5.28,18.31,22.69,20.31,42.95,9.55,17.43,15.96,3.84,1.22,2.92,0.55,1.03,6,3,3,0.65,2.37,1.71,0.64,0,1.71,HAUL-008
2019-08-12,2,38.79,69.12,532.58,851.63,245.31,14,1433.46,2.69,15.19,31.51,22.39,24.57,6.04,10.56,7.97,2.98,0.91,1.68,0.05,0.42,6.02,3.66,2.33,0.72,1.59,1.4,0.21,0.5,0.89,HAUL-008
2019-08-12,3,75.37,84.91,558.46,2137.42,250.18,34,2019.19,3.61,17.94,34.74,24.63,27.77,7.91,12.01,7.85,2.63,1.08,3.26,0.23,0.7,5.99,1.49,4.5,0.68,3.84,3.33,0.49,2.47,0.87,HAUL-008
2019-08-12,4,74.27,84.94,532.29,2043.48,247.85,33,2073.7,3.88,17.48,29.82,22.62,29.91,6.74,13.42,9.75,2.73,0.81,1.98,0.3,0.92,5.95,1.51,4.5,0.68,3.81,3.4,0.42,2.63,0.76,HAUL-008
2019-08-13,1,63.69,69.06,437.72,1175.68,245.65,19,1534.76,3.49,16.92,29.92,22.65,29.76,7.71,12.28,9.77,3.05,1.18,2.09,0.4,0.98,5.95,2.15,3.86,1.18,2.65,2.02,0.66,0,2.02,HAUL-008
2019-08-13,2,74.15,78.9,448.68,1554.01,248.81,25,1978.59,4.39,18.93,33.13,24.63,30.31,7.35,13.86,9.11,2.71,0.85,2.65,0.48,0.66,6.03,1.59,4.42,0.95,3.44,2.15,1.32,0,2.15,HAUL-008
2019-08-13,3,75.07,85.93,449.32,1758.73,249.12,28,1132.99,2.54,18.76,33.93,25.23,28.47,13.78,8.19,6.5,4,1.31,7.42,0.3,0.75,5.99,1.5,4.5,0.61,3.92,2.62,1.27,0,2.62,HAUL-008
2019-08-13,4,74.75,80.42,443.44,1611.89,246.85,26,1989.03,4.46,18.19,28.69,23.02,34.56,7.94,14.7,11.92,2.93,1.12,2.73,0.25,0.92,6,1.52,4.48,0.9,3.59,2.8,0.78,1,1.8,HAUL-008
2019-08-14,1,74.71,91.36,477.34,2002.43,248.05,32,1688.17,3.48,17.4,30.5,22.91,29.68,9.05,11.95,8.68,3.2,1.03,3.36,0.65,0.79,6.02,1.5,4.5,0.38,4.1,3.17,0.96,1.35,1.8,HAUL-008
2019-08-14,2,73.38,79.88,371.18,1292.11,246.8,21,2085.98,5.57,19.2,31.35,23.71,36.63,8.45,17.58,10.6,2.61,0.96,4.03,0.06,0.8,6.05,1.64,4.37,0.9,3.5,2.77,0.7,0.77,2.01,HAUL-008
2019-08-14,3,74.54,67.26,439.24,1293.6,248.78,21,2015.54,4.65,19.89,24.46,22.15,34.48,8.56,13.95,11.97,3.07,1.24,2.91,0.35,0.99,5.99,1.51,4.5,1.5,2.97,2.67,0.32,1.74,0.93,HAUL-008
2019-08-14,4,75,85.79,409.77,1578.19,253.52,25,1968.52,4.81,21.2,28.39,24.34,33.2,8.04,13.68,11.49,2.82,0.81,2.75,0.94,0.71,5.99,1.5,4.5,0.63,3.9,2.05,1.82,0,2.05,HAUL-008
2019-08-15,1,82.2,74.05,409.9,1483.05,248.85,24,2212.18,5.41,20.91,28.64,24.06,35.04,9,15.4,10.63,3.04,0.97,4.04,0.1,0.86,6.04,1.06,4.95,1.32,3.61,2.83,0.8,0.83,2.01,HAUL-008
2019-08-15,2,99.54,74.6,344.79,1530.75,246.12,25,2334.91,6.85,20.97,35.71,26.46,41.1,9.48,19.66,11.97,3.11,1.18,4.14,0.25,0.81,5.97,0.05,5.95,1.47,4.52,3.89,0.58,2.49,1.4,HAUL-008
2019-08-15,3,100.1,88.17,646.68,3448.74,259.51,53,2168.38,3.31,18.78,27.9,22.74,26.16,7.92,10.56,7.67,3.04,0.84,2.68,0.29,1.05,5.98,0,6,0.7,5.28,5.2,0.1,5.05,0.11,HAUL-008
2019-08-15,4,99.05,69.68,489.75,2039.11,255.62,31,2215.26,4.56,17.91,28.37,21.93,32.48,7.47,15.36,9.66,3.27,0.95,2.28,0.14,0.82,6,0.02,5.98,1.78,4.17,3.86,0.35,3.19,0.68,HAUL-008
2019-08-16,1,99.56,75.77,460.36,2090.47,247.55,34,1706.19,3.69,18.91,31.41,23.27,27.61,9.4,11.72,6.48,3.34,1.19,3.68,0.35,0.84,5.99,0,6,1.46,4.54,3.26,1.28,0.99,2.26,HAUL-008
2019-08-16,2,100.21,76.03,383.11,1765.2,249.75,28,1907.78,4.98,17.2,25.3,20.92,39.91,8.18,17.31,14.42,3.45,0.74,2.89,0.26,0.85,5.95,0,6,1.44,4.52,3.65,0.92,1.69,1.96,HAUL-008
2019-08-16,3,98.97,85.49,400.5,2011.6,252.15,32,2096.92,5.31,20.19,31.36,24.97,38.63,10.8,15.8,12.03,3.49,0.88,5.34,0.15,0.94,6.03,0.08,5.92,0.83,5.07,4.85,0.23,4.41,0.44,HAUL-008
2019-08-16,4,100.68,40.11,305.49,745.36,249.47,12,1829.99,5.9,19.35,30.55,24.36,43.35,10.13,18.39,14.83,3.17,1.45,4.52,0.14,0.85,5.95,0,6,3.57,2.43,2.31,0.12,1.72,0.59,HAUL-008
2019-08-17,1,100.92,46.79,230.64,652.72,236.36,11,1990.84,8.7,20.46,28.61,24.56,60.31,9.56,25.36,25.4,2.99,1,4.54,0.11,0.92,6.01,0,6,3.18,2.83,2.37,0.44,0,2.37,HAUL-008
2019-08-17,2,99.62,66.75,330.19,1337.6,244.54,22,2228.69,6.74,21.95,30.34,25.5,41.02,9.41,18.47,13.14,3.13,0.89,4,0.43,0.95,6.03,0,6,1.96,4.02,3.42,0.63,1.7,1.71,HAUL-008
2019-08-17,3,87.38,68.35,522.34,1847.06,255.32,29,1305.22,2.48,16.57,23.31,19.7,24.74,7.86,9.07,7.81,2.72,0.92,2.92,0.51,0.8,6.05,0.79,5.21,1.66,3.52,2.65,0.9,0.8,1.85,HAUL-008
2019-08-17,4,67.16,85.88,374.38,1290.98,248.03,21,1471.66,3.96,20.19,28.87,24.59,32.44,8.11,11.75,12.59,3.14,0.97,2.95,0.28,0.78,6.03,1.97,4.02,0.55,3.47,2.71,0.76,0.54,2.16,HAUL-008
2019-08-18,1,58.62,60.13,493.87,1045.63,248.05,17,1509.74,3.03,18.9,26.67,22.83,30.06,9.86,9.71,10.49,3.24,1.05,3.94,0.61,1.02,5.98,2.45,3.54,1.42,2.14,2.08,0.04,1.94,0.15,HAUL-008
2019-08-18,2,73.15,86.11,246.01,913.84,245.89,15,2256.66,9.25,20.8,35.26,26.45,54.55,10.16,26.7,17.69,3.66,1.34,3.84,0.24,1.07,6.04,1.65,4.36,0.59,3.74,2.98,0.78,0,2.98,HAUL-008
2019-08-18,3,74.53,51.38,351.74,811.9,250.21,13,2579.91,7.36,19.38,33.17,25.33,49.32,7.64,22.98,18.71,3.08,0.8,2.81,0.16,0.8,5.99,1.51,4.48,2.18,2.3,2.03,0.27,0.79,1.24,HAUL-008
2019-08-18,4,60.9,42.62,234.27,359.73,241.5,6,1635.22,6.93,20.71,28.05,24.88,58.52,13.08,20.02,25.42,3.68,0.97,6.89,0.64,0.91,5.95,2.36,3.63,2.08,1.56,1.55,0,1.56,0,HAUL-008
2019-08-19,1,49.78,88.61,273.05,721.11,241.83,12,2286.31,8.51,20.48,31.84,25.49,53.31,8.17,24.93,20.21,2.85,1.21,2.67,0.49,0.96,6.02,2.98,3,0.32,2.65,2.64,0.03,2.5,0.16,HAUL-008
2019-08-19,2,39.38,83.39,287.95,566.08,252.54,9,2461.41,8.55,20.04,39.1,27.25,48.79,8.1,25.36,15.33,2.96,0.57,3.41,0.2,0.96,6.02,3.6,2.38,0.39,2,1.94,0.04,1.65,0.3,HAUL-008
2019-08-19,3,49.67,72.07,344.49,740.8,247.4,12,2073.48,6.05,21.43,34.72,27.71,43.14,10.26,17.04,15.84,2.85,1.26,5.26,0.18,0.72,6.05,2.99,3,0.85,2.15,2.03,0.12,1.42,0.6,HAUL-008
2019-08-19,4,50.12,73.76,254.18,558.16,249.47,9,2220.15,8.78,20.12,29.5,23.96,58.12,11.5,26.43,20.2,3.69,1.06,5.79,0.07,0.88,5.97,2.98,3,0.79,2.22,2.21,0,2.22,0.01,HAUL-008
2019-08-20,1,50.1,86.43,430.26,1133.39,251.72,18,1815.17,4.23,18.33,29.4,23.38,33.58,8.5,13.84,11.23,3.65,1.2,2.58,0.1,0.97,5.98,2.99,3,0.38,2.61,2.39,0.22,1.67,0.74,HAUL-008
2019-08-20,2,49.58,81.74,330.41,806.28,248.86,13,2232.78,6.74,21.45,32.95,26.1,42.64,9.94,18.98,13.72,4.22,1.4,3.27,0.22,0.83,5.97,3.01,3,0.56,2.44,2.19,0.25,1.04,1.14,HAUL-008
2019-08-20,3,65.64,71.93,289.9,800.14,248.63,13,1760.43,6.05,18.79,30.2,24.72,49.9,10.5,19.22,20.19,3.64,1.13,4.78,0.07,0.88,5.95,2.1,3.9,1.1,2.8,2.43,0.37,0.73,1.7,HAUL-008
2019-08-20,4,75.73,76.41,327.34,1134.96,251.42,18,2080.87,6.36,20.47,26.91,23.32,44.53,11.11,18.74,14.69,2.89,1.05,4.4,1.79,0.99,6.02,1.51,4.5,1.05,3.43,2.84,0.61,0.82,2.02,HAUL-008
2019-08-21,1,75.56,68.71,640.47,1938.86,259.79,30,1501.82,2.36,16.71,30.55,22.07,19.88,6.17,8.49,5.23,2.9,1.03,1.16,0.23,0.85,5.96,1.49,4.5,1.43,3.08,2.39,0.67,1.06,1.34,HAUL-008
2019-08-21,2,74.39,89.25,497.5,1971.64,255.29,31,1586.98,3.15,18.14,33.28,25.09,25.82,6.97,10.38,8.48,2.9,0.91,2.32,0.13,0.7,6.03,1.56,4.44,0.49,3.93,2.86,1.09,0.75,2.12,HAUL-008
2019-08-21,3,74.75,81.23,315.72,1170.22,246.37,19,1769.23,5.59,21.7,36.62,28.74,40.96,11.9,15.32,13.74,3.13,1.08,6.28,0.67,0.74,5.97,1.51,4.5,0.83,3.68,2.56,1.11,0,2.56,HAUL-008
2019-08-21,4,74.59,66.76,480.22,1441.15,249.95,23,1343.62,2.79,20.52,29.05,24.91,25.43,8.97,8.16,8.3,2.84,0.97,3.27,1.28,0.62,6.01,1.51,4.5,1.48,3.03,0.21,2.81,0,0.21,HAUL-008
2019-08-22,1,92.93,71.46,356.62,1398.34,256,22,1930.73,5.44,19.44,32.95,25.46,37.54,7.94,16.74,12.86,2.81,1.11,2.73,0.4,0.89,5.95,0.46,5.54,1.57,3.95,3.37,0.6,1.72,1.64,HAUL-008
2019-08-22,2,70.92,82.87,360.11,1266.4,243.28,21,3255.51,9.04,23.23,34.89,27.93,46.9,7.92,23.4,15.57,3.04,1.08,2.94,0.14,0.72,6.04,1.75,4.25,0.71,3.55,3.39,0.15,2.98,0.43,HAUL-008
2019-08-22,3,88.98,55.52,268.73,779.33,241.39,13,1726.04,6.44,20.68,38.35,28.01,43.59,11.58,18.69,13.33,3.94,0.91,5.09,0.65,0.99,5.98,0.69,5.3,2.36,2.95,2.77,0.17,1.99,0.77,HAUL-008
2019-08-22,4,98.02,76.83,347.32,1600.66,245.9,26,2160.81,6.22,21.38,36.99,28.18,39.19,8.11,17.46,13.63,3.36,0.83,2.93,0.14,0.85,6.02,0.08,5.92,1.35,4.56,3.72,0.85,1.76,1.95,HAUL-008
2019-08-23,1,94.42,74.72,330.58,1396.28,242.95,23,2098.02,6.35,20.84,33.85,26.63,43.66,10.46,18.37,14.84,3.97,1.42,3.83,0.37,0.87,6.02,0.29,5.71,1.45,4.23,3.81,0.45,2.62,1.17,HAUL-008
2019-08-23,2,97.02,79.15,368.35,1685.56,249.69,27,1995.35,5.43,19.75,32.99,26.26,40.12,7.6,16.53,15.99,3.59,1.01,1.85,0.22,0.93,5.96,0.18,5.82,1.25,4.57,4.36,0.22,3.91,0.48,HAUL-008
2019-08-23,3,99.07,53.06,411.27,1322.42,252.05,21,2187.03,5.26,20.91,27.65,23.37,31.96,8,15.13,8.84,3.22,1.22,2.4,0.39,0.78,5.95,0,6,2.81,3.21,2.71,0.48,1.35,1.36,HAUL-008
2019-08-23,4,99.59,69.86,315.93,1305.22,248.85,21,1843.04,5.9,20.52,31.02,24.75,39.37,10.61,17.3,11.46,3.2,1.14,5.2,0.24,0.82,5.96,0.04,5.96,1.8,4.17,3.14,1.01,0.25,2.89,HAUL-008
2019-08-24,1,91.79,92.34,322.58,1664.8,247.1,27,2175,6.76,20.05,33.8,25.65,44.58,9.97,20.33,14.28,3.51,1.69,3.77,0.25,0.75,6.05,0.46,5.54,0.39,5.15,4.66,0.49,3.6,1.08,HAUL-008
2019-08-24,2,88.25,86.73,442.54,2063.62,244.14,34,1967.53,4.43,17.86,32.62,24.08,33.71,8.11,14.8,10.8,3.14,1.09,2.67,0.37,0.84,6,0.67,5.33,0.68,4.68,4.4,0.25,3.93,0.44,HAUL-008
2019-08-24,3,99.99,49.21,319.02,944.97,250.41,15,1932.98,6.1,19.87,31.16,24.84,40.09,8.56,18.23,13.3,3.67,0.75,3,0.44,0.69,6.03,0.04,5.96,3.03,2.93,2.39,0.55,0.2,2.18,HAUL-008
2019-08-24,4,100.14,82.46,407,2034.25,252.38,31,2264.03,5.56,18.75,32.12,23.6,37.06,9.04,17.87,10.15,3.62,1.31,3.09,0.22,0.81,6.04,0,6,1.03,4.93,4.51,0.46,3.65,0.89,HAUL-008
2019-08-25,1,91.65,73.78,383.46,1573.43,250.27,25,2039.85,5.32,19.28,30.96,23.78,36.62,9.61,16.63,10.38,3.44,1.12,3.81,0.37,0.87,5.99,0.5,5.5,1.4,4.06,3.67,0.42,2.66,1.02,HAUL-008
2019-08-25,2,83.04,65.73,374.78,1240.04,247.48,17,2303,6.1,21.88,31.44,26.29,40.28,9.84,16.76,13.68,3.59,1.33,3.97,0.07,0.88,5.94,1,5,1.73,3.24,3.02,0.25,2.12,0.88,HAUL-008
2019-08-25,3,74,54.41,496.3,1187.69,250.38,19,1725.28,3.46,16.95,27.9,20.8,26.64,7.21,12.32,7.11,3.28,1.08,1.99,0.1,0.76,5.95,1.57,4.42,2.02,2.41,1.73,0.68,0,1.73,HAUL-008
2019-08-25,4,100.1,73.56,338.67,1457.5,244.56,24,2080.64,6.14,20.66,31.73,25.27,38.54,8.83,17.75,11.96,3.31,1.18,3.12,0.43,0.79,5.98,0.03,5.97,1.6,4.37,3.51,0.87,1.34,2.17,HAUL-008
2019-08-26,1,100.44,68.9,364.48,1500.9,247.7,24,1964.44,5.38,19.61,30.31,24.23,38.57,10.16,16.42,11.98,3.34,1.43,4.49,0.18,0.72,6.06,0,6,1.9,4.13,2.97,1.13,0.13,2.83,HAUL-008
2019-08-26,2,98.92,84.92,317.07,1588.24,243.08,26,2159.03,6.78,19.27,31.95,24.37,46.02,11.06,21.16,13.79,4.33,1.18,4.63,0.14,0.78,6.03,0.09,5.91,0.9,4.97,4.37,0.64,2.9,1.48,HAUL-008
2019-08-26,3,99.37,51.87,388.49,1176.19,249.91,19,2148.67,5.6,21.13,25.8,23.01,32.75,7.51,15.77,9.47,2.85,0.95,2.73,0.15,0.83,5.96,0.04,5.96,2.88,3.07,2.03,1.04,0,2.03,HAUL-008
2019-08-26,4,99.34,88.13,401.42,2096.21,248.23,34,2150.64,5.31,18.97,32.35,24,36.96,9.93,16.79,10.24,3.27,1.16,3.96,0.77,0.77,6.03,0,6,0.75,5.26,4.99,0.27,4.52,0.47,HAUL-008
2019-08-27,1,89.38,82.05,323.72,1419.84,248.24,23,1895.22,5.77,20.28,31.59,25.73,41.94,9.27,17.17,15.49,3.6,1.14,3.48,0.22,0.85,6.02,0.63,5.38,0.99,4.35,3.37,1.01,0.73,2.64,HAUL-008
2019-08-27,2,99.6,84.3,400.03,1991.24,235.74,34,1771.02,4.44,18.89,32.37,23.67,31.91,9.84,14.18,7.9,3.24,1.1,4.54,0.18,0.79,5.96,0,6,0.97,4.99,4.3,0.73,3.01,1.28,HAUL-008
2019-08-27,3,98.49,69.75,346.73,1437.33,248.11,23,2006.25,5.81,20.39,32.88,25.97,40.55,9.39,17.09,14.07,3.49,1.1,3.71,0.38,0.71,5.98,0.05,5.94,1.84,4.09,3.68,0.43,2.58,1.11,HAUL-008
2019-08-27,4,99.14,84.1,320.08,1591.35,244.24,26,1961.29,6.16,20.05,24.78,22.19,44.51,8.78,18.5,17.23,3.38,0.92,2.91,0.53,1.04,5.98,0,6,1,4.97,4.59,0.41,3.68,0.94,HAUL-008
2019-08-28,1,98.48,65.59,333.86,1292.44,234.72,22,1921.45,5.74,19.51,31.46,24.24,37.77,8.09,17.7,11.98,3.38,1.17,1.9,0.6,1.04,6.02,0.09,5.91,2.02,3.92,3.42,0.47,2.15,1.28,HAUL-008
2019-08-28,2,75.49,78.38,427.49,1513.69,250.97,24,1811.28,4.23,17.7,27.03,21.94,35.42,9.16,14.38,11.88,3.05,1.07,3.7,0.62,0.72,6.02,1.49,4.5,0.95,3.55,3.29,0.26,2.67,0.64,HAUL-008
2019-08-28,3,66.36,62.14,348.07,853.63,245.69,14,2153.76,6.15,21.09,30.96,25.31,39.36,9.75,17.44,12.16,3.4,1.03,4.31,0.27,0.74,5.99,2.02,3.99,1.53,2.47,2.04,0.43,0.18,1.85,HAUL-008
2019-08-28,4,74.48,44.36,272.43,538.08,239.16,9,1962.02,7.26,20.98,18.24,19.51,51.96,8.8,20.72,22.44,3.65,1.31,2.94,0.11,0.79,5.97,1.49,4.5,2.51,1.97,1.94,0.05,1.64,0.31,HAUL-008
2019-08-29,1,74.96,87.03,350.62,1351.95,246.13,22,2139.12,6.06,19.03,30.57,23.52,39.2,8.24,19.03,11.93,3.27,1.35,2.18,0.5,0.94,6.05,1.52,4.48,0.62,3.87,3.44,0.42,2.32,1.14,HAUL-008
2019-08-29,2,74.99,86.41,372.55,1442.49,249.81,23,1978.63,5.31,19.35,34.61,26.12,36.85,7.21,16.43,13.21,2.32,0.78,3.17,0.13,0.81,5.94,1.51,4.5,0.64,3.82,3.11,0.75,1.16,1.95,HAUL-008
2019-08-29,3,75.13,57.41,281.26,735.42,246.98,12,2138.12,7.53,19.31,34.18,25.35,48.87,9.09,23.61,16.17,2.84,1.83,3.42,0.35,0.64,5.94,1.49,4.5,1.89,2.62,1.64,0.97,0,1.64,HAUL-008
2019-08-29,4,74.98,84.73,266.45,1003.64,251.99,16,2481.09,9.4,20.37,33.11,26.15,57.98,9.08,27.48,21.43,3.21,1.54,2.85,0.42,1.07,5.94,1.5,4.5,0.69,3.83,3.68,0.13,3.19,0.49,HAUL-008
2019-08-30,1,74.18,71.72,332.2,1062.31,250.68,17,2396.5,7.24,19.99,38.79,26.85,42.44,8.08,21.66,12.71,2.99,1.08,3.1,0.05,0.86,6.03,1.51,4.49,1.3,3.2,2.96,0.22,2.19,0.79,HAUL-008
2019-08-30,2,71.76,24.3,1142.56,1187.2,265.91,18,831.99,0.73,15.68,25.08,18.47,11.45,7.52,2.79,1.13,3.54,1.13,1.47,0.32,1.07,6,1.7,4.32,3.27,1.04,0.6,0.44,0,0.6,HAUL-008
2019-08-30,3,91.55,70.34,519.44,1992.43,251.17,32,1564.27,3,19.28,31.21,23.69,23.2,8.24,9.4,5.56,3.15,1.02,3.05,0.19,0.83,6.04,0.48,5.52,1.66,3.88,2.58,1.28,0.19,2.39,HAUL-008
2019-08-30,4,100.12,78.1,418.17,1925.65,242.71,32,1793.54,4.31,18.43,30.41,23.79,33.81,9.11,13.91,10.79,2.93,1.15,3.86,0.31,0.86,5.99,0,6,1.34,4.62,4.04,0.62,2.87,1.17,HAUL-008
2019-08-31,1,87.48,63.09,532.38,1780.29,253.16,28,2075.81,3.89,21.79,35.24,27.58,27.98,9.52,10.65,7.81,3.09,1.33,3.96,0.36,0.78,5.95,0.77,5.24,1.94,3.3,3.19,0.11,2.94,0.23,HAUL-008
2019-08-31,2,82.44,67.09,316.13,1035.95,244.63,17,2205.69,6.95,21.96,30.72,25.83,43.57,10.11,18.83,14.62,3.46,1.13,4.48,0.18,0.87,5.98,1.07,4.94,1.64,3.31,2.55,0.74,0,2.55,HAUL-008
2019-08-31,3,87.7,47.79,363.24,914.52,241.98,14,2126.94,5.83,19.84,26.88,23.17,42.42,8.89,17.67,15.86,3.31,1.07,3.22,0.27,1.02,5.95,0.72,5.27,2.76,2.52,2.25,0.26,1.14,1.12,HAUL-008
2019-08-31,4,74.33,37.44,438.4,744.03,246.36,12,1950.35,4.44,19.67,34.22,25.45,31.86,9.6,13.49,8.78,3.36,1.06,4.16,0.18,0.84,5.96,1.49,4.5,2.82,1.66,1.55,0.13,0.89,0.66,HAUL-008
2019-09-01,1,96.4,74.79,443.85,1905.73,237.52,32,1534.51,3.46,17.52,29.79,23.56,31.51,8.71,11.83,10.97,3.62,1.18,2.57,0.44,0.91,5.96,0.27,5.73,1.42,4.3,3.99,0.33,3.39,0.61,HAUL-008
2019-09-01,2,96.32,83.14,526.83,2532.7,239.01,42,1647.7,3.12,18.55,28.44,22.86,25.17,7.61,10.07,7.48,2.86,0.93,2.54,0.39,0.89,6.04,0.21,5.79,1,4.82,4.16,0.64,3.25,0.91,HAUL-008
2019-09-01,3,96.07,67.26,295.02,1162.21,242.91,19,1842.18,6.24,18.83,30.01,23.73,47.46,10.97,19.98,16.5,3.67,1.23,4.95,0.21,0.91,5.98,0.18,5.82,1.87,3.93,2.83,1.11,0,2.83,HAUL-008
2019-09-01,4,87.9,78.21,483.83,2020.36,242.83,33,1777.26,3.61,19.29,36.48,26.78,28.49,8.63,11.31,8.55,3.22,1.14,3.47,0.11,0.68,6.05,0.77,5.23,1.13,4.13,3.34,0.77,1.95,1.4,HAUL-008
2019-09-02,1,98.92,79.17,282.08,1347.01,243.63,22,1969.8,7.01,18.96,31.05,24.12,50,10.41,22.33,17.25,3.39,1.33,4.5,0.27,0.93,5.97,0.06,5.94,1.2,4.72,4.41,0.33,3.47,0.91,HAUL-008
2019-09-02,2,99.66,85.81,367.56,1885.11,244.13,31,2327.01,6.32,19.62,34.91,25.6,41.1,9.02,19.35,12.73,3.62,0.91,3.04,0.51,0.94,6.05,0,6,0.84,5.11,5.07,0.08,4.95,0.16,HAUL-008
2019-09-02,3,100.69,54.49,416.11,1354.99,247.85,22,2579.98,6.29,20.71,29.74,24.48,37.77,7.02,18.17,12.57,3.14,0.69,2.26,0.07,0.86,6.04,0,6,2.71,3.28,2.46,0.83,0.19,2.27,HAUL-008
2019-09-02,4,100.25,65.46,233.28,914.57,244.02,15,1931.65,8.24,17.65,31.68,24.21,59.1,7.79,27.73,23.57,3.34,1.1,2.39,0.19,0.77,5.94,0.03,5.97,2.06,3.91,3.18,0.73,0.24,2.94,HAUL-008
