data,frota,DF,UF,MTBF,MTTR,num_falhas,produtividade_h,producao_total,HC,HM,HMC,HMP,HT,HEF,id_equipamento
2024-05-01,Cat 797F,36.57,81.69,24.61,11.74,9,505.74,111050.61,744,470.21,106.64,363.57,222.02,219.48,HAUL-0146
2019-08-01,Cat 797F,77.34,77.96,49.38,4.13,9,640.47,279705.67,744,166.46,37.27,129.19,446.11,434.44,HAUL-0147
2019-09-01,Cat 797F,76.33,87.66,238.48,5.08,2,588.02,274811.85,720,175.58,10.12,165.46,473.22,462.11,HAUL-0147
2019-10-01,Cat 797F,86.71,82.16,48.39,3.91,11,581.36,297695.68,744,99.5,31.37,56.33,533.36,520.73,HAUL-0147
2019-11-01,Cat 797F,86.29,74.67,51.4,3.76,9,510.14,228728.49,720,99.82,33.82,66.01,460.61,452.19,HAUL-0147
2019-12-01,Cat 797F,85.85,82.16,65.32,2.8,8,541.72,280997.51,744,105.36,22.2,83.16,526.47,515.35,HAUL-0147
2020-01-01,Cat 797F,71.34,79.77,41.71,12.19,10,517.28,213702.73,744,217.35,99.6,94.35,416.81,408.73,HAUL-0147
2020-02-01,Cat 797F,73.95,84.94,59.44,3.98,7,496.63,207636.88,672,175.64,28.15,147.49,419.76,413.67,HAUL-0147
2020-03-01,Cat 797F,65.15,81.01,30.4,5.46,13,463.8,178935.49,744,257.24,70.35,186.89,394.03,384.22,HAUL-0147
2020-04-01,Cat 797F,90.25,75.72,55.02,4.37,9,466.65,223682.27,720,74.99,25.19,35.71,490.95,481.6,HAUL-0147
2020-05-01,Cat 797F,86.87,79.76,66.08,1.62,8,468.24,242004.77,744,91.7,12.86,78.84,524.72,513.87,HAUL-0147
2020-06-01,Cat 797F,71.17,83.22,38.94,8.23,11,507.54,208516.75,720,202.62,89.7,112.92,426.98,411.91,HAUL-0147
2020-07-01,Cat 797F,80.28,85.69,56.59,2.83,9,547.93,267462.23,744,151.66,21.74,125.94,505.81,491.57,HAUL-0147
2020-08-01,Cat 797F,59.6,83.17,36.44,3.57,10,554.78,194002.79,744,301.07,21.46,265.21,364.93,351.96,HAUL-0147
2020-09-01,Cat 797F,34.92,85.3,54.04,113.5,4,557.3,113981.53,720,467.7,424.75,16.53,216.36,207.89,HAUL-0147
2020-10-01,Cat 797F,74.6,84.99,59.23,2.07,8,523.15,235254.35,744,187.04,16.5,170.54,472.16,450.15,HAUL-0147
2020-11-01,Cat 797F,87.2,84.49,88.74,4.78,6,539.9,267024.56,720,89.5,15.82,61,528.23,498.81,HAUL-0147
2020-12-01,Cat 797F,82.14,79.67,82.5,6.15,6,529.34,246921.44,744,126.88,37.05,89.83,492.17,460.99,HAUL-0147
2021-01-01,Cat 797F,76.14,82.01,76.93,6.02,6,468.1,208366.25,744,182.07,23.9,146,460.53,439.76,HAUL-0147
2021-02-01,Cat 797F,78.89,81.65,47.87,7.7,9,538.95,216789.47,672,140.14,55.95,70.26,434.12,400.05,HAUL-0147
2021-03-01,Cat 797F,84.02,77.15,43.52,9.01,11,526.82,240791.16,744,119.91,93.45,20.88,480.22,455.38,HAUL-0147
2021-04-01,Cat 797F,73.02,75.09,55.93,14.71,7,405.99,153175.95,720,197.23,102.65,94.56,389.42,378.54,HAUL-0147
2021-05-01,Cat 797F,78.54,75.86,31.28,6.76,14,404.98,172630.71,744,159.51,94.75,64.77,440.14,430.03,HAUL-0147
2021-06-01,Cat 797F,83.83,75.68,38.67,3.8,12,523.79,236175.27,720,115.9,24.15,70.35,461.72,449.63,HAUL-0147
2021-07-01,Cat 797F,78.11,79.6,29.16,5.7,16,549.45,249438.51,744,157.87,85.02,67.29,467.49,453.13,HAUL-0147
2021-08-01,Cat 797F,66.85,77.71,21.57,4.77,18,579.95,215068.3,744,244.22,79.75,158.06,385.47,374.35,HAUL-0147
2021-09-01,Cat 797F,70.96,81.19,29.66,10.82,14,559.96,222578.14,720,211.76,151.8,59.96,415.39,396.54,HAUL-0147
2021-10-01,Cat 797F,84.82,85.15,28.14,3.35,19,576.34,292024.89,744,115.13,63.93,51.2,535.57,514.84,HAUL-0147
2021-11-01,Cat 797F,75.57,80.9,33.71,10.07,13,542.23,226935.93,720,180.61,132.15,48.46,434.39,412.88,HAUL-0147
2021-12-01,Cat 797F,85.88,74.3,43.64,2.43,11,456.19,212263.03,744,104.07,26.83,77.24,479.88,459.07,HAUL-0147
2022-01-01,Cat 797F,68.96,77.48,20.7,7.99,19,527.8,198312.71,744,231.61,152.4,79.21,394.54,377.61,HAUL-0147
2022-02-01,Cat 797F,88.32,81.07,59.9,1.36,8,523.48,236631.02,672,78.09,10.91,67.19,480.09,457.91,HAUL-0147
2022-03-01,Cat 797F,74.13,80.01,43.73,9.68,10,523.82,216624.05,744,191.98,96.96,95.01,438.79,415.03,HAUL-0147
2022-04-01,Cat 797F,82.5,80.94,37.15,3.26,13,511.34,234473.81,720,128.16,42.17,85.99,481.72,461.27,HAUL-0147
2022-05-01,Cat 797F,87.37,81.06,58.49,2.95,9,553.77,285476.59,744,97.93,26.79,71.14,528.04,512.49,HAUL-0147
2022-06-01,Cat 797F,84.45,83.13,50.55,2.69,10,557.8,271507.92,720,107.38,27.13,80.25,506.29,486.99,HAUL-0147
2022-07-01,Cat 797F,73.86,83.45,38.25,5.28,12,592.95,263784.89,744,191.14,63.78,127.36,463.35,444.15,HAUL-0147
2022-08-01,Cat 797F,67.18,82.96,16.12,3.65,26,575.22,225830.11,744,240.44,95.57,144.87,417.24,399.06,HAUL-0147
2022-09-01,Cat 797F,52.54,86.25,64.05,35.42,5,594.47,185808.57,720,344.13,177.09,167.04,321.85,312.46,HAUL-0147
2022-10-01,Cat 797F,43.18,79.25,15.07,22.59,17,573.56,142486.24,744,419.51,385.24,34.27,258.43,245.09,HAUL-0147
2022-11-01,Cat 797F,83.46,79.88,482.22,2.19,1,604.27,275072.03,720,118.48,2.2,116.27,479.18,457.04,HAUL-0147
2022-12-01,Cat 797F,81.45,80.13,53.24,1.64,9,535.92,245952.63,744,142.4,14.76,127.64,482.56,462.42,HAUL-0147
2023-01-01,Cat 797F,79.17,78.27,33.2,4.73,14,557.95,246955.98,743.98,149.44,65.62,83.82,463.28,441.13,HAUL-0147
2023-02-01,Cat 797F,78.58,78.9,84.86,18.32,5,544.7,221925.7,695.99,154.21,91.84,62.37,423.62,408.41,HAUL-0147
2023-03-01,Cat 797F,82.57,79.53,99.07,12.13,5,543.09,257941.57,743.98,124.19,16.89,63.98,494.61,476.59,HAUL-0147
2023-04-01,Cat 797F,84.08,80.61,70.18,8.7,7,528.35,250085.22,719.98,112.56,28.57,52.1,490.63,478.85,HAUL-0147
2023-05-01,Cat 797F,77.27,80.98,52.3,7.65,9,490.34,228826.75,743.99,163.8,49.08,94.26,473.31,466.21,HAUL-0147
2023-06-01,Cat 797F,80.88,78.57,41.73,3.89,11,525.24,236376.26,719.98,140.64,39.34,97.58,458.81,453.13,HAUL-0147
2023-07-01,Cat 797F,75.48,78.18,39.96,4.49,11,538.93,227949.82,744,187.61,37.99,138.13,436.94,429.63,HAUL-0147
2023-08-01,Cat 797F,59.01,82.15,44.77,8.78,8,500.07,177218.88,744,309.16,60.94,239.44,360.03,356,HAUL-0147
2023-09-01,Cat 797F,64.5,83.69,29.82,13.28,13,497.78,190571.97,719.99,254,161.44,82.51,387.96,383.4,HAUL-0147
2023-10-01,Cat 797F,77.99,84.21,68.16,14.37,7,565.91,267380.54,744,169.15,83.64,68.62,481.14,474.85,HAUL-0147
2023-11-01,Cat 797F,83.01,79.63,95.13,7.85,5,576.37,270748.13,719.99,116.92,39.63,77.29,478.51,471.49,HAUL-0147
2023-12-01,Cat 797F,82.61,76.44,33.57,3.04,14,556.88,259343.3,743.99,123.9,34.54,81.66,472.31,465.17,HAUL-0147
2024-01-01,Cat 797F,83.2,76.37,94.5,5.74,5,531,250083.15,743.99,122.44,28.69,93.75,477.15,472.45,HAUL-0147
2024-02-01,Cat 797F,86.39,76.01,39.74,4.84,11,481.8,209183.22,671.99,93,52.89,40.11,438.98,434.29,HAUL-0147
2024-03-01,Cat 797F,60.78,83.99,74.95,1.91,5,520.38,194389.96,744,294.41,9.46,284.95,375.08,368.11,HAUL-0147
2024-04-01,Cat 797F,67.82,82.16,33.43,15.59,12,543.7,214600.81,720,235.18,183.89,49.24,401.58,398.25,HAUL-0147
2024-05-01,Cat 797F,69.1,79.77,68.75,6.53,6,544.14,220818.28,744,230.64,21.15,191.22,412.8,404.29,HAUL-0147
2019-08-01,Cat 797F,84.39,77.93,70.56,2.14,7,663.77,315253.08,744,118.25,15,103.24,491.09,475.27,HAUL-0148
2019-09-01,Cat 797F,86.31,79.54,82.32,4.87,6,596.49,287393.77,720,101.75,28.95,72.8,494.32,481.78,HAUL-0148
2019-10-01,Cat 797F,91.16,81.58,109.45,2.5,5,589.95,313489.57,744,72.44,12.55,59.89,547.57,535.12,HAUL-0148
2019-11-01,Cat 797F,80,78.99,230.34,3.6,2,561.01,250428.84,720,145,7.14,137.86,456.15,447.43,HAUL-0148
2019-12-01,Cat 797F,87.32,84.17,90.53,9.94,6,557.43,297233.21,744,93.15,23.62,33,546.89,536.14,HAUL-0148
2020-01-01,Cat 797F,86.88,77.78,63.14,10.57,8,547.75,273731.14,744,103.42,84.43,18.99,501.51,493.9,HAUL-0148
2020-02-01,Cat 797F,85.98,82.88,67.58,6.18,7,527.53,245059.21,672,99.31,42.94,56.37,472.48,464.65,HAUL-0148
2020-03-01,Cat 797F,86.65,81.9,74.74,3.85,7,498.75,255594.2,744,102.94,27.04,75.9,520.07,510.73,HAUL-0148
2020-04-01,Cat 797F,47.13,76.76,36.71,37.85,7,504.93,126064.92,720,382.66,264.93,117.74,257.8,253.06,HAUL-0148
2020-05-01,Cat 797F,91.67,81.14,183.83,2.65,3,509.7,276178.18,744,60.74,7.93,52.81,552.43,540.7,HAUL-0148
2020-06-01,Cat 797F,78.83,80.88,75.91,4.35,6,515.58,223914.41,720,157.32,25.92,131.4,451.01,439.67,HAUL-0148
2020-07-01,Cat 797F,81.81,84.63,43.32,3.67,12,527.14,270163.55,744,132.28,34.88,88.1,520.89,505.62,HAUL-0148
2020-08-01,Cat 797F,86.64,86.47,137.59,1.3,4,563.95,296846.98,744,101.43,5.19,96.24,554.46,529.19,HAUL-0148
2020-09-01,Cat 797F,92.33,86.72,95.97,2.49,6,574.65,309657.93,720,58.76,7.56,43.91,574.93,542.43,HAUL-0148
2020-10-01,Cat 797F,85.44,85.74,48.81,6.63,11,573.35,292704.76,744,114.2,72.37,41.84,540.61,515.69,HAUL-0148
2020-11-01,Cat 797F,94.24,83.47,113.58,3.21,5,535.96,291406.31,720,39.02,15.89,23.13,569.38,540.15,HAUL-0148
2020-12-01,Cat 797F,76.44,80.2,32.79,5.39,14,514.46,225261.16,744,171.08,47.19,95.03,463.07,438.45,HAUL-0148
2021-01-01,Cat 797F,85.96,82.68,87.29,15.29,6,510.21,255612.29,744,105.18,91.52,13.66,525.48,501.58,HAUL-0148
2021-02-01,Cat 797F,80.61,80.92,27.47,4.18,16,518.39,220714.31,672,126.98,66.68,60.31,442.35,425.08,HAUL-0148
2021-03-01,Cat 797F,82.61,79.73,69.05,4.29,7,521.99,243926.79,744,131.53,29.76,101.76,483.97,460.11,HAUL-0148
2021-04-01,Cat 797F,34.09,79.59,48.7,77.15,4,532.71,97974.14,720,475.81,311.63,164.18,195.05,182.71,HAUL-0148
2021-05-01,Cat 797F,45.01,85.47,35.61,13.67,8,582.97,157644.57,744,410.8,109.55,301.25,284.24,270.49,HAUL-0148
2021-06-01,Cat 797F,81.2,81.43,68.04,5.22,7,516.69,240031.38,720,132.18,13.56,95.96,480.84,461.79,HAUL-0148
2021-07-01,Cat 797F,92.5,81.33,279.68,3.37,2,513.18,278626.87,744,51.6,6.81,44.8,563.31,543.01,HAUL-0148
2021-08-01,Cat 797F,90.93,83.37,111.79,1.51,5,533.97,284907.1,744,73.56,7.55,66.01,555.03,536.63,HAUL-0148
2021-09-01,Cat 797F,85.26,79.66,54.85,6.51,9,551.64,257660.27,720,108.72,36.04,50.3,491.13,464.23,HAUL-0148
2021-10-01,Cat 797F,82.21,80.21,53.77,4.55,9,555.75,257108.18,744,137.41,40.94,96.47,483.57,461.66,HAUL-0148
2021-11-01,Cat 797F,54.03,58.89,13.34,6.94,17,467.64,104103.24,720,333.99,118.83,215.17,227.58,221.52,HAUL-0148
2021-12-01,Cat 797F,86.76,73.44,78.19,5.06,6,502.54,232464.24,744,100.1,30.08,70.02,471.29,454.66,HAUL-0148
2022-01-01,Cat 797F,83.47,77.8,161.9,9.19,3,534.19,252933.68,744,121.87,27.31,94.56,488.86,467.06,HAUL-0148
2022-02-01,Cat 797F,83.39,78.91,109.39,3.79,4,529.98,222222.9,672,112.23,15.31,96.92,438.94,415.82,HAUL-0148
2022-03-01,Cat 797F,84.03,79.86,61.02,5.65,8,544.28,251717.92,744,121.87,34.36,76.62,492.83,465.42,HAUL-0148
2022-04-01,Cat 797F,87.89,82.11,74.49,3.76,7,534.58,265018.46,720,90.92,26.15,64.77,520.16,498.84,HAUL-0148
2022-05-01,Cat 797F,81.24,82.13,70.88,3.44,7,458.71,223866.06,744,142.7,24.23,118.46,498.53,483.14,HAUL-0148
2022-06-01,Cat 797F,71.44,87.88,74.39,3.04,6,570.85,246088.37,720,207.33,18.37,188.95,447.28,432.88,HAUL-0148
2022-07-01,Cat 797F,77.5,85.31,24.7,5.74,20,625.37,297956.93,744,165.26,114.33,50.93,498.14,474.68,HAUL-0148
2022-08-01,Cat 797F,85.75,85.28,67.84,2.43,8,601.82,313165,744,111.89,19.25,92.64,539.6,519.5,HAUL-0148
2022-09-01,Cat 797F,78.87,80.52,28.4,4.11,16,550.61,242887.54,720,155.1,65.32,89.77,452.56,437.2,HAUL-0148
2022-10-01,Cat 797F,85.41,84.09,60.27,3.98,9,584.74,308445.76,744,103.23,36.15,67.08,543.87,523.69,HAUL-0148
2022-11-01,Cat 797F,71.99,82.33,42.53,8.12,10,579.28,237680.9,720,199.31,81.05,118.26,425.8,414.13,HAUL-0148
2022-12-01,Cat 797F,88.29,75.82,83.93,5.75,6,564.52,275339.56,744,88.56,34.43,54.13,501.06,488.51,HAUL-0148
2023-01-01,Cat 797F,74.74,72.87,33.66,8.06,12,495.73,191600.86,743.99,186.85,97.58,89.27,406.92,387.29,HAUL-0148
2023-02-01,Cat 797F,81.22,69.04,130.61,8.47,3,451.68,170245.21,695.99,126.69,25.43,101.26,389.31,375.74,HAUL-0148
2023-03-01,Cat 797F,76.3,71.4,41.39,7.52,10,444.64,173869.67,743.98,172.26,75.66,96.59,409.98,393,HAUL-0148
2023-04-01,Cat 797F,83.44,74.34,88.66,3.99,5,440.08,193995.92,719.98,115.4,20,95.41,447.74,438.03,HAUL-0148
2023-05-01,Cat 797F,83.53,77.63,37.12,4.66,13,440.11,210338.9,743.98,122.58,28.55,61.54,486.98,479.2,HAUL-0148
2023-06-01,Cat 797F,77.92,80.4,41.23,6.44,11,514.89,223612.26,719.98,154.25,70.83,83.43,452.7,439.14,HAUL-0148
2023-07-01,Cat 797F,91.13,79.78,77.06,3.15,7,507.94,268555.72,744,67.26,20.21,45.18,537.82,530.08,HAUL-0148
2023-08-01,Cat 797F,77.33,82.11,42.39,3.79,11,506.55,231533.93,743.99,169.99,38.15,128.65,469.68,458.49,HAUL-0148
2023-09-01,Cat 797F,70.68,82.03,38.31,4.9,11,487.93,203355.57,720,210.2,41.49,156.52,419.22,412.48,HAUL-0148
2023-10-01,Cat 797F,80,80.66,119.89,4.24,4,517.4,248004.17,743.99,145.25,16.85,128.4,482.4,474.57,HAUL-0148
2023-11-01,Cat 797F,84.41,73.94,30.03,3.73,15,543.12,238179.17,719.99,107.16,43.83,51.31,448.74,437.87,HAUL-0148
2023-12-01,Cat 797F,13.74,76.53,39.31,1.55,2,548.2,42621.33,744,641.44,3.13,638.31,78.3,77.79,HAUL-0148
2024-01-01,Cat 797F,79.75,75.68,35.04,6.4,13,535.63,243042.65,743.99,145.64,78.79,62.25,457.14,452.93,HAUL-0148
2024-02-01,Cat 797F,70.14,76.07,40.06,5.35,9,488,175102.95,672,198.04,47.95,150.09,362.97,357.65,HAUL-0148
2024-03-01,Cat 797F,48.43,78.04,16.72,21.32,17,527.13,145844.86,744,384.46,348.95,21.55,281.62,275.98,HAUL-0148
2024-04-01,Cat 797F,80.04,83.98,53.26,2.42,9,552.77,263304.89,719.99,139.24,16.91,117.5,482.99,476.46,HAUL-0148
2024-05-01,Cat 797F,77.14,81.93,78.25,4.86,6,536.76,248127.22,743.99,174.34,29.26,145.08,467.43,456.95,HAUL-0148
2019-08-01,Cat 797F,85.14,80.62,64.41,5.88,8,685.54,341939.8,744,104.59,47.27,57.32,516.21,500.33,HAUL-0149
2019-09-01,Cat 797F,93.9,85.13,95.56,3.52,6,616.29,341138.73,720,46.25,21.04,25.21,573.48,555.94,HAUL-0149
2019-10-01,Cat 797F,89.27,84.17,91.05,3.38,6,596.65,316682.75,744,85.92,20.38,65.55,550.63,539.13,HAUL-0149
2019-11-01,Cat 797F,88.21,81.39,128.64,2.93,4,535.6,272683.44,720,84.61,11.62,72.99,516.33,508.14,HAUL-0149
2019-12-01,Cat 797F,56.6,81.26,57.24,5.96,6,567.36,189994.09,744,319.11,35.46,283.65,343.33,337.08,HAUL-0149
2020-01-01,Cat 797F,90.63,80.35,135.53,6.88,4,538.71,288070.36,744,67.87,27.49,40.38,541.58,530.62,HAUL-0149
2020-02-01,Cat 797F,86.61,84.36,162.55,2.64,3,521.44,253042.09,672,89.73,7.84,81.9,491.25,484.48,HAUL-0149
2020-03-01,Cat 797F,79.25,80.07,31.83,6.7,15,502.47,232579.98,744,157.85,75.39,57.61,473.57,466.49,HAUL-0149
2020-04-01,Cat 797F,83.51,73.22,49.16,3.88,9,507.27,219219.41,720,119.03,26.45,83.79,442.83,433.56,HAUL-0149
2020-05-01,Cat 797F,80.45,79.39,60.26,5.97,8,525.95,249506.79,744,141.78,24.76,93.95,481.68,468.95,HAUL-0149
2020-06-01,Cat 797F,81.26,81.58,42.33,2.72,11,567.53,259669.26,720,138.82,29.67,109.14,469.84,453.46,HAUL-0149
2020-07-01,Cat 797F,82.33,86.62,51.95,5.81,10,562.74,282405.75,744,136.79,58.52,78.28,523.4,505.07,HAUL-0149
2020-08-01,Cat 797F,81.69,82.61,63.7,11.51,8,580.97,282535.56,744,130.86,91.16,39.69,509.44,488.05,HAUL-0149
2020-09-01,Cat 797F,87.99,83.27,88.19,3.92,6,539.42,271124.13,720,81.11,14.93,57.62,528.51,506.95,HAUL-0149
2020-10-01,Cat 797F,84.1,82.82,106.07,4.71,5,552.89,276228.13,744,114.72,23.56,91.16,525.42,499.76,HAUL-0149
2020-11-01,Cat 797F,84.78,82.11,49.99,4.11,10,531.76,253090.18,720,105.84,29.77,64.96,503.19,478.18,HAUL-0149
2020-12-01,Cat 797F,84.27,81.25,73.05,4.74,7,574.01,272047.35,744,118.27,25.17,85.12,507.66,479.52,HAUL-0149
2021-01-01,Cat 797F,86.98,83.28,76.91,3.28,7,518.37,270417.26,744,90.75,23.12,67.63,541.09,516.98,HAUL-0149
2021-02-01,Cat 797F,79.08,85.22,56.1,3.84,8,532.76,229157.95,672,143.73,15.44,113.14,446.33,427.22,HAUL-0149
2021-03-01,Cat 797F,83.93,79.44,63.07,4.23,8,521.26,256262.21,744,115.69,33.92,81.77,503.93,487.64,HAUL-0149
2021-04-01,Cat 797F,73.99,79.36,28.33,7.17,15,533.18,215487.57,720,181.98,78.74,75.11,428.01,406.83,HAUL-0149
2021-05-01,Cat 797F,73.22,80.89,21.21,5.74,21,535.49,226775.81,744,195.3,119.54,75.76,447.62,425.35,HAUL-0149
2021-06-01,Cat 797F,85.49,85.88,58.27,3.06,9,588.78,298252.49,720,105.51,27.5,78.02,526.3,503.67,HAUL-0149
2021-07-01,Cat 797F,85.92,86.93,45.58,3.21,12,532.63,287376.67,744,104.77,38.18,66.59,551.08,533.45,HAUL-0149
2021-08-01,Cat 797F,78.91,85.38,29.13,2.95,17,519.89,247333.83,744,162.62,50.08,112.53,494.77,478.22,HAUL-0149
2021-09-01,Cat 797F,78.19,79.7,49.66,2.9,9,538.07,232222.99,720,161.06,12.69,134.77,449.07,430.09,HAUL-0149
2021-10-01,Cat 797F,86.75,83.59,59.54,7.76,9,566.17,292366.9,744,102.16,63.4,32.19,538.61,516.47,HAUL-0149
2021-11-01,Cat 797F,58.46,77.24,29.65,26.79,11,568.82,175586.34,720,297.69,292.54,5.15,324.33,308.05,HAUL-0149
2021-12-01,Cat 797F,84.85,78.19,70.97,4.97,7,538.47,252786.53,744,106.74,34.59,72.15,497.09,472.67,HAUL-0149
2022-01-01,Cat 797F,73.44,77.86,23.77,5.58,18,488.07,202126.69,744,193.74,99.89,93.85,424.96,410.01,HAUL-0149
2022-02-01,Cat 797F,81.06,78.29,42.26,6.63,10,477.69,198365.3,672,132.18,65.88,66.3,426.27,407.85,HAUL-0149
2022-03-01,Cat 797F,76.36,79.21,75.93,13.24,6,501.51,220128.84,744,171.71,49.04,92.83,455.82,436.33,HAUL-0149
2022-04-01,Cat 797F,78.19,84.07,47.64,5.61,10,494.47,228077.23,720,154.83,56.53,98.3,475.53,454.73,HAUL-0149
2022-05-01,Cat 797F,78.2,85.02,61.16,4.14,8,568.06,268012.58,744,163.28,33.07,130.21,489.05,471.15,HAUL-0149
2022-06-01,Cat 797F,84.17,82.15,84.23,7.52,6,616.97,300885.59,720,114.28,42.35,69.05,501.84,484.54,HAUL-0149
2022-07-01,Cat 797F,81.19,81.48,41.04,7.16,12,642.76,308751.58,744,137.69,53.99,51.94,497.13,477.9,HAUL-0149
2022-08-01,Cat 797F,78.3,82.58,79.08,8.08,6,612.02,278318.61,744,160.29,48.75,111.54,477.53,459.17,HAUL-0149
2022-09-01,Cat 797F,79.89,85.47,61.54,4.87,8,636.71,298163.19,720,140.16,39.04,101.12,491.94,472.24,HAUL-0149
2022-10-01,Cat 797F,60.43,85.03,42.69,10.75,9,596.07,218449.42,744,297.91,97.29,200.62,382.37,365.08,HAUL-0149
2022-11-01,Cat 797F,73.48,74.21,21.24,5.9,18,594.53,218831.62,720,195.7,106.85,88.85,385.99,370.23,HAUL-0149
2022-12-01,Cat 797F,74.05,83.88,42.28,2.82,11,575.45,254416.71,744,191.76,31.05,160.71,461.24,438.48,HAUL-0149
2023-01-01,Cat 797F,82.37,78.94,54.55,6.32,9,559.58,263220.82,743.98,129.72,20.83,73.28,487.98,465.53,HAUL-0149
2023-02-01,Cat 797F,62.69,81.84,44.33,4.08,8,567.79,193450.57,695.99,257.45,32.79,224.66,357.31,340.06,HAUL-0149
2023-03-01,Cat 797F,86.22,78.75,71.17,2.11,7,573.08,271633.96,743.98,108.72,14.79,93.93,500.2,478.87,HAUL-0149
2023-04-01,Cat 797F,65.68,78.65,124.91,27.18,3,513.47,189107.87,719.99,244.49,60.84,162.72,376.63,369.19,HAUL-0149
2023-05-01,Cat 797F,81.3,81.42,40.83,5.41,12,555.14,265229.09,743.99,145.05,62.36,79.88,490.56,483.37,HAUL-0149
2023-06-01,Cat 797F,69.38,77.82,49.44,10.45,8,569.25,220042.72,719.98,218.4,84.06,134.34,393.91,387.15,HAUL-0149
2023-07-01,Cat 797F,90.76,82.54,137.89,6.61,4,582.68,318253.45,744,64.01,26.69,37.32,556.49,548.4,HAUL-0149
2023-08-01,Cat 797F,85.76,85.08,107.4,4.24,5,553.9,291995.23,743.99,109.62,21.13,88.49,534.63,528.33,HAUL-0149
2023-09-01,Cat 797F,81.15,84.43,54.41,5.42,9,517.84,253544.94,719.99,136.44,48.49,87.95,491.89,486.76,HAUL-0149
2023-10-01,Cat 797F,77.54,84.51,95.85,2.36,5,569.96,272889.9,744,171.74,11.74,160,481.84,476.04,HAUL-0149
2023-11-01,Cat 797F,73.5,79.79,59.82,4.64,7,591.88,246787.23,719.99,191.25,32.38,158.88,420.98,415.03,HAUL-0149
2023-12-01,Cat 797F,82.71,75.6,42.42,6.35,11,526.94,238813.48,743.99,130.46,52.81,61.24,466.85,455.32,HAUL-0149
2024-01-01,Cat 797F,79.02,74.22,43.5,8.56,10,477.32,203425.43,743.99,161.48,85.03,76.45,432.63,426.17,HAUL-0149
2024-02-01,Cat 797F,76.94,74.95,97.2,17.39,4,435.46,167943.99,671.99,154.34,8.52,84.39,391.5,388.77,HAUL-0149
2024-03-01,Cat 797F,81.62,81.06,54.98,7.03,9,476.55,227814.71,743.99,137.59,40.65,73.77,492.19,483.76,HAUL-0149
2024-04-01,Cat 797F,84.96,84.7,86.82,4.8,6,510.61,257888.26,719.99,104.26,22.08,75.24,518.32,514.46,HAUL-0149
2024-05-01,Cat 797F,61.73,83.01,63.27,14.81,6,556.1,207585.4,744,282.19,82.72,193.32,382.25,377.13,HAUL-0149
2019-08-01,Cat 797F,88.69,85.18,138.73,4.24,4,666.44,356836.43,744,89.01,17.03,71.98,553.64,536.5,HAUL-0150
2019-09-01,Cat 797F,90.69,85.76,110.99,1.68,5,602.2,324312.15,720,62.91,8.35,54.56,558.11,542.97,HAUL-0150
2019-10-01,Cat 797F,90.48,84.54,112.46,2.73,5,597.53,331202.92,744,71.61,13.71,57.9,565.92,552.58,HAUL-0150
2019-11-01,Cat 797F,91.3,80.67,76.98,4.56,7,546.62,284569.13,720,60.98,10.66,28.88,535.39,527.56,HAUL-0150
2019-12-01,Cat 797F,80.07,83.27,55.36,3.62,9,559.77,274348.23,744,147.34,32.82,114.52,495.36,485.15,HAUL-0150
2020-01-01,Cat 797F,84.71,80.06,72.64,13.75,7,547.42,271561.17,744,111.63,69.5,14.56,509.52,498.76,HAUL-0150
2020-02-01,Cat 797F,85.06,82.94,42.87,6.65,11,474,223625.59,672,101.84,62.6,28.24,471.41,462.56,HAUL-0150
2020-03-01,Cat 797F,56.73,80.18,31,8.23,11,521.38,173370.54,744,323.51,69.74,232.78,338.42,333.57,HAUL-0150
2020-04-01,Cat 797F,84.34,77.42,67.29,4.75,7,508.1,235210.62,720,108.02,33.16,74.86,469.5,460.2,HAUL-0150
2020-05-01,Cat 797F,80.66,80.34,80.75,7.12,6,507.52,238950.51,744,144.15,26.61,101.13,481.41,470.42,HAUL-0150
2020-06-01,Cat 797F,84.73,82.04,38.64,3.58,13,502.09,248524.46,720,104.21,38.23,58.17,502.08,489.67,HAUL-0150
2020-07-01,Cat 797F,86.85,87.51,80.94,9.5,7,567.62,305044.44,744,103.18,13.66,37,562.59,541.89,HAUL-0150
2020-08-01,Cat 797F,81.4,87.48,87.72,11.76,6,567.25,288181.53,744,132.89,70.22,62.67,529.31,507.25,HAUL-0150
2020-09-01,Cat 797F,90.33,85.21,108.54,2.21,5,567.22,292188.21,720,75.09,5.98,64.14,544.24,520.27,HAUL-0150
2020-10-01,Cat 797F,86.2,86.01,68.58,7.77,8,532.99,280163.39,744,98.39,38.48,35.83,551.02,519.97,HAUL-0150
2020-11-01,Cat 797F,91.68,85.61,141.73,2.91,4,541.71,289067.05,720,57.72,11.76,45.97,562.19,533.5,HAUL-0150
2020-12-01,Cat 797F,89.47,83.84,62.35,3.27,9,551.73,283229.46,744,78.08,29.37,48.71,555.92,517.95,HAUL-0150
2021-01-01,Cat 797F,81.95,84.81,86.3,4,6,487.29,241602.22,744,129.22,24.12,105.11,520.93,498.73,HAUL-0150
2021-02-01,Cat 797F,75.53,86.12,43.44,7.55,10,511.28,217435.61,672,164.04,23.58,89.27,438.01,423.69,HAUL-0150
2021-03-01,Cat 797F,86.58,81.01,57.82,5.6,9,520.11,257120.32,744,105.29,21.1,55.21,520.54,500.95,HAUL-0150
